shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Export,13.747359,100.562998,1497,14970
Export,13.747446,100.563018,1498,14980
Export,13.747534,100.563037,1499,14990
Export,13.747622,100.563057,1500,15000
Export,13.74771,100.563077,1501,15010
Export,13.747797,100.563097,1502,15020
Export,13.747885,100.563117,1503,15030
Export,13.747973,100.563137,1504,15040
Export,13.748061,100.563157,1505,15050
Export,13.748148,100.563176,1506,15060
Export,13.748236,100.563196,1507,15070
Export,13.748324,100.563216,1508,15080
Export,13.748412,100.563236,1509,15090
Export,13.748499,100.563256,1510,15100
Export,13.748587,100.563276,1511,15110
Export,13.7486085,100.5632806,1512,15120
Export,13.7433423,100.5621262,1513,15130
Export,13.743431,100.562142,1514,15140
Export,13.743519,100.562158,1515,15150
Export,13.743608,100.562175,1516,15160
Export,13.743696,100.562191,1517,15170
Export,13.743785,100.562207,1518,15180
Export,13.743873,100.562223,1519,15190
Export,13.743961,100.562239,1520,15200
Export,13.74405,100.562255,1521,15210
Export,13.744138,100.562272,1522,15220
Export,13.7442002,100.5622828,1523,15230
Export,13.7424285,100.562036,1524,15240
Export,13.742518,100.562045,1525,15250
Export,13.742607,100.562054,1526,15260
Export,13.742697,100.562062,1527,15270
Export,13.742786,100.562071,1528,15280
Export,13.742876,100.56208,1529,15290
Export,13.742965,100.562089,1530,15300
Export,13.743054,100.562098,1531,15310
Export,13.743144,100.562107,1532,15320
Export,13.743233,100.562115,1533,15330
Export,13.743323,100.562124,1534,15340
Export,13.7433423,100.5621262,1535,15350
Export,13.7413238,100.561918,1536,15360
Export,13.741413,100.561928,1537,15370
Export,13.741503,100.561937,1538,15380
Export,13.741592,100.561947,1539,15390
Export,13.741681,100.561956,1540,15400
Export,13.741771,100.561966,1541,15410
Export,13.74186,100.561975,1542,15420
Export,13.741949,100.561985,1543,15430
Export,13.742039,100.561994,1544,15440
Export,13.742128,100.562004,1545,15450
Export,13.742217,100.562013,1546,15460
Export,13.742307,100.562023,1547,15470
Export,13.742396,100.562033,1548,15480
Export,13.7424285,100.562036,1549,15490
Export,13.7398127,100.5618536,1550,15500
Export,13.739902,100.561857,1551,15510
Export,13.739992,100.561861,1552,15520
Export,13.740082,100.561865,1553,15530
Export,13.740172,100.561869,1554,15540
Export,13.740261,100.561873,1555,15550
Export,13.740351,100.561877,1556,15560
Export,13.740441,100.56188,1557,15570
Export,13.740531,100.561884,1558,15580
Export,13.74062,100.561888,1559,15590
Export,13.74071,100.561892,1560,15600
Export,13.7408,100.561896,1561,15610
Export,13.74089,100.5619,1562,15620
Export,13.74098,100.561903,1563,15630
Export,13.741069,100.561907,1564,15640
Export,13.741159,100.561911,1565,15650
Export,13.741249,100.561915,1566,15660
Export,13.7413238,100.561918,1567,15670
Export,13.7395104,100.5618215,1568,15680
Export,13.7396,100.561831,1569,15690
Export,13.739689,100.56184,1570,15700
Export,13.739778,100.56185,1571,15710
Export,13.7398127,100.5618536,1572,15720
Export,13.737572,100.5614674,1573,15730
Export,13.73766,100.561484,1574,15740
Export,13.737749,100.5615,1575,15750
Export,13.737837,100.561516,1576,15760
Export,13.737926,100.561532,1577,15770
Export,13.738014,100.561548,1578,15780
Export,13.738103,100.561564,1579,15790
Export,13.738191,100.561581,1580,15800
Export,13.73828,100.561597,1581,15810
Export,13.738368,100.561613,1582,15820
Export,13.738457,100.561629,1583,15830
Export,13.738545,100.561645,1584,15840
Export,13.738633,100.561661,1585,15850
Export,13.738722,100.561677,1586,15860
Export,13.73881,100.561694,1587,15870
Export,13.738899,100.56171,1588,15880
Export,13.738987,100.561726,1589,15890
Export,13.739076,100.561742,1590,15900
Export,13.739164,100.561758,1591,15910
Export,13.739253,100.561774,1592,15920
Export,13.739341,100.561791,1593,15930
Export,13.739429,100.561807,1594,15940
Export,13.7395104,100.5618215,1595,15950
Export,13.7353592,100.5610748,1596,15960
Export,13.735448,100.561091,1597,15970
Export,13.735536,100.561106,1598,15980
Export,13.735625,100.561122,1599,15990
Export,13.735713,100.561138,1600,16000
Export,13.735802,100.561153,1601,16010
Export,13.73589,100.561169,1602,16020
Export,13.735979,100.561185,1603,16030
Export,13.736067,100.5612,1604,16040
Export,13.736156,100.561216,1605,16050
Export,13.736244,100.561232,1606,16060
Export,13.736333,100.561248,1607,16070
Export,13.736422,100.561263,1608,16080
Export,13.73651,100.561279,1609,16090
Export,13.736599,100.561295,1610,16100
Export,13.736687,100.56131,1611,16110
Export,13.736776,100.561326,1612,16120
Export,13.736864,100.561342,1613,16130
Export,13.736953,100.561358,1614,16140
Export,13.737041,100.561373,1615,16150
Export,13.73713,100.561389,1616,16160
Export,13.737218,100.561405,1617,16170
Export,13.737307,100.56142,1618,16180
Export,13.737395,100.561436,1619,16190
Export,13.737484,100.561452,1620,16200
Export,13.737572,100.5614674,1621,16210
Export,13.7349215,100.5609461,1622,16220
Export,13.735008,100.560971,1623,16230
Export,13.735094,100.560997,1624,16240
Export,13.735181,100.561022,1625,16250
Export,13.735267,100.561048,1626,16260
Export,13.735353,100.561073,1627,16270
Export,13.7353592,100.5610748,1628,16280
Export,13.7346747,100.5607808,1629,16290
Export,13.73475,100.560831,1630,16300
Export,13.734825,100.560882,1631,16310
Export,13.734901,100.560932,1632,16320
Export,13.7349215,100.5609461,1633,16330
Export,13.733622,100.5600297,1634,16340
Export,13.733696,100.560082,1635,16350
Export,13.73377,100.560135,1636,16360
Export,13.733843,100.560188,1637,16370
Export,13.733917,100.56024,1638,16380
Export,13.733991,100.560293,1639,16390
Export,13.734065,100.560346,1640,16400
Export,13.734139,100.560398,1641,16410
Export,13.734213,100.560451,1642,16420
Export,13.734286,100.560504,1643,16430
Export,13.73436,100.560556,1644,16440
Export,13.734434,100.560609,1645,16450
Export,13.734508,100.560662,1646,16460
Export,13.734582,100.560715,1647,16470
Export,13.734656,100.560767,1648,16480
Export,13.7346747,100.5607808,1649,16490
Export,13.7332123,100.5598517,1650,16500
Export,13.733295,100.559888,1651,16510
Export,13.733378,100.559924,1652,16520
Export,13.733461,100.55996,1653,16530
Export,13.733543,100.559996,1654,16540
Export,13.733622,100.5600297,1655,16550
Export,13.7328195,100.5597723,1656,16560
Export,13.732908,100.55979,1657,16570
Export,13.732996,100.559808,1658,16580
Export,13.733084,100.559826,1659,16590
Export,13.733172,100.559844,1660,16600
Export,13.7332123,100.5598517,1661,16610
Export,13.7324619,100.5597444,1662,16620
Export,13.732551,100.559751,1663,16630
Export,13.732641,100.559758,1664,16640
Export,13.732731,100.559765,1665,16650
Export,13.7328195,100.5597723,1666,16660
Export,13.731079,100.559783,1667,16670
Export,13.731169,100.55978,1668,16680
Export,13.731259,100.559778,1669,16690
Export,13.731348,100.559775,1670,16700
Export,13.731438,100.559773,1671,16710
Export,13.731528,100.55977,1672,16720
Export,13.731618,100.559768,1673,16730
Export,13.731708,100.559765,1674,16740
Export,13.731797,100.559763,1675,16750
Export,13.731887,100.55976,1676,16760
Export,13.731977,100.559758,1677,16770
Export,13.732067,100.559755,1678,16780
Export,13.732157,100.559753,1679,16790
Export,13.732246,100.55975,1680,16800
Export,13.732336,100.559748,1681,16810
Export,13.732426,100.559745,1682,16820
Export,13.7324619,100.5597444,1683,16830
Export,13.7300472,100.5598152,1684,16840
Export,13.730137,100.559812,1685,16850
Export,13.730227,100.55981,1686,16860
Export,13.730317,100.559807,1687,16870
Export,13.730406,100.559804,1688,16880
Export,13.730496,100.559801,1689,16890
Export,13.730586,100.559798,1690,16900
Export,13.730676,100.559796,1691,16910
Export,13.730766,100.559793,1692,16920
Export,13.730855,100.55979,1693,16930
Export,13.730945,100.559787,1694,16940
Export,13.731035,100.559784,1695,16950
Export,13.731079,100.559783,1696,16960
Export,13.7289842,100.5599332,1697,16970
Export,13.729074,100.559923,1698,16980
Export,13.729163,100.559913,1699,16990
Export,13.729252,100.559903,1700,17000
Export,13.729341,100.559894,1701,17010
Export,13.729431,100.559884,1702,17020
Export,13.72952,100.559874,1703,17030
Export,13.729609,100.559864,1704,17040
Export,13.729699,100.559854,1705,17050
Export,13.729788,100.559844,1706,17060
Export,13.729877,100.559834,1707,17070
Export,13.729967,100.559824,1708,17080
Export,13.7300472,100.5598152,1709,17090
Export,13.7275459,100.5601263,1710,17100
Export,13.727635,100.560114,1711,17110
Export,13.727724,100.560102,1712,17120
Export,13.727813,100.56009,1713,17130
Export,13.727902,100.560078,1714,17140
Export,13.727991,100.560067,1715,17150
Export,13.72808,100.560055,1716,17160
Export,13.728169,100.560043,1717,17170
Export,13.728259,100.560031,1718,17180
Export,13.728348,100.560019,1719,17190
Export,13.728437,100.560007,1720,17200
Export,13.728526,100.559995,1721,17210
Export,13.728615,100.559983,1722,17220
Export,13.728704,100.559971,1723,17230
Export,13.728793,100.559959,1724,17240
Export,13.728882,100.559947,1725,17250
Export,13.728971,100.559935,1726,17260
Export,13.7289842,100.5599332,1727,17270
Export,13.7260867,100.5603302,1728,17280
Export,13.726176,100.560318,1729,17290
Export,13.726265,100.560305,1730,17300
Export,13.726354,100.560293,1731,17310
Export,13.726443,100.56028,1732,17320
Export,13.726532,100.560268,1733,17330
Export,13.726621,100.560256,1734,17340
Export,13.72671,100.560243,1735,17350
Export,13.726799,100.560231,1736,17360
Export,13.726888,100.560218,1737,17370
Export,13.726977,100.560206,1738,17380
Export,13.727066,100.560193,1739,17390
Export,13.727155,100.560181,1740,17400
Export,13.727244,100.560168,1741,17410
Export,13.727333,100.560156,1742,17420
Export,13.727422,100.560144,1743,17430
Export,13.727511,100.560131,1744,17440
Export,13.7275459,100.5601263,1745,17450
Export,13.7251175,100.5604804,1746,17460
Export,13.725206,100.560467,1747,17470
Export,13.725295,100.560453,1748,17480
Export,13.725384,100.560439,1749,17490
Export,13.725473,100.560425,1750,17500
Export,13.725562,100.560412,1751,17510
Export,13.72565,100.560398,1752,17520
Export,13.725739,100.560384,1753,17530
Export,13.725828,100.56037,1754,17540
Export,13.725917,100.560357,1755,17550
Export,13.726006,100.560343,1756,17560
Export,13.7260867,100.5603302,1757,17570
Export,13.7247318,100.560534,1758,17580
Export,13.724821,100.560522,1759,17590
Export,13.72491,100.560509,1760,17600
Export,13.724999,100.560497,1761,17610
Export,13.725088,100.560485,1762,17620
Export,13.7251175,100.5604804,1763,17630
Export,13.7242837,100.5605233,1764,17640
Export,13.724374,100.560525,1765,17650
Export,13.724463,100.560528,1766,17660
Export,13.724553,100.56053,1767,17670
Export,13.724643,100.560532,1768,17680
Export,13.7247318,100.560534,1769,17690
Export,13.7238563,100.5604589,1770,17700
Export,13.723945,100.560472,1771,17710
Export,13.724034,100.560486,1772,17720
Export,13.724123,100.560499,1773,17730
Export,13.724212,100.560512,1774,17740
Export,13.7242837,100.5605233,1775,17750
Export,13.7234186,100.5603194,1776,17760
Export,13.723504,100.560347,1777,17770
Export,13.72359,100.560374,1778,17780
Export,13.723676,100.560401,1779,17790
Export,13.723762,100.560429,1780,17800
Export,13.723848,100.560456,1781,17810
Export,13.7238563,100.5604589,1782,17820
Export,13.7215008,100.5596757,1783,17830
Export,13.721586,100.559704,1784,17840
Export,13.721672,100.559733,1785,17850
Export,13.721757,100.559762,1786,17860
Export,13.721842,100.55979,1787,17870
Export,13.721928,100.559819,1788,17880
Export,13.722013,100.559848,1789,17890
Export,13.722099,100.559876,1790,17900
Export,13.722184,100.559905,1791,17910
Export,13.722269,100.559934,1792,17920
Export,13.722355,100.559962,1793,17930
Export,13.72244,100.559991,1794,17940
Export,13.722526,100.56002,1795,17950
Export,13.722611,100.560048,1796,17960
Export,13.722696,100.560077,1797,17970
Export,13.722782,100.560106,1798,17980
Export,13.722867,100.560134,1799,17990
Export,13.722953,100.560163,1800,18000
Export,13.723038,100.560192,1801,18010
Export,13.723124,100.56022,1802,18020
Export,13.723209,100.560249,1803,18030
Export,13.723294,100.560278,1804,18040
Export,13.72338,100.560306,1805,18050
Export,13.7234186,100.5603194,1806,18060
Export,13.721209,100.5595255,1807,18070
Export,13.721289,100.559567,1808,18080
Export,13.72137,100.559608,1809,18090
Export,13.72145,100.55965,1810,18100
Export,13.7215008,100.5596757,1811,18110
Export,13.7209901,100.5593216,1812,18120
Export,13.721057,100.559384,1813,18130
Export,13.721123,100.559446,1814,18140
Export,13.72119,100.559508,1815,18150
Export,13.721209,100.5595255,1816,18160
Export,13.7208338,100.5591071,1817,18170
Export,13.720888,100.559181,1818,18180
Export,13.720942,100.559255,1819,18190
Export,13.7209901,100.5593216,1820,18200
Export,13.7207191,100.5588067,1821,18210
Export,13.720752,100.558893,1822,18220
Export,13.720785,100.558979,1823,18230
Export,13.720818,100.559065,1824,18240
Export,13.7208338,100.5591071,1825,18250
Export,13.720667,100.5585384,1826,18260
Export,13.720685,100.558629,1827,18270
Export,13.720702,100.55872,1828,18280
Export,13.7207191,100.5588067,1829,18290
Export,13.7206253,100.5582702,1830,18300
Export,13.720639,100.558362,1831,18310
Export,13.720654,100.558453,1832,18320
Export,13.720667,100.5585384,1833,18330
Export,13.720667,100.5579805,1834,18340
Export,13.720654,100.558072,1835,18350
Export,13.720641,100.558163,1836,18360
Export,13.720627,100.558255,1837,18370
Export,13.7206253,100.5582702,1838,18380
Export,13.7208129,100.5575514,1839,18390
Export,13.720783,100.557639,1840,18400
Export,13.720754,100.557726,1841,18410
Export,13.720724,100.557813,1842,18420
Export,13.720694,100.557901,1843,18430
Export,13.720667,100.5579805,1844,18440
Export,13.7222929,100.5540645,1845,18450
Export,13.722257,100.554149,1846,18460
Export,13.722221,100.554234,1847,18470
Export,13.722185,100.554319,1848,18480
Export,13.722149,100.554403,1849,18490
Export,13.722113,100.554488,1850,18500
Export,13.722077,100.554573,1851,18510
Export,13.722041,100.554658,1852,18520
Export,13.722005,100.554742,1853,18530
Export,13.721969,100.554827,1854,18540
Export,13.721933,100.554912,1855,18550
Export,13.721897,100.554997,1856,18560
Export,13.721861,100.555081,1857,18570
Export,13.721825,100.555166,1858,18580
Export,13.721789,100.555251,1859,18590
Export,13.721753,100.555336,1860,18600
Export,13.721717,100.55542,1861,18610
Export,13.721681,100.555505,1862,18620
Export,13.721646,100.55559,1863,18630
Export,13.72161,100.555674,1864,18640
Export,13.721574,100.555759,1865,18650
Export,13.721538,100.555844,1866,18660
Export,13.721502,100.555929,1867,18670
Export,13.721466,100.556013,1868,18680
Export,13.72143,100.556098,1869,18690
Export,13.721394,100.556183,1870,18700
Export,13.721358,100.556268,1871,18710
Export,13.721322,100.556352,1872,18720
Export,13.721286,100.556437,1873,18730
Export,13.72125,100.556522,1874,18740
Export,13.721214,100.556607,1875,18750
Export,13.721178,100.556691,1876,18760
Export,13.721142,100.556776,1877,18770
Export,13.721106,100.556861,1878,18780
Export,13.72107,100.556946,1879,18790
Export,13.721034,100.55703,1880,18800
Export,13.720998,100.557115,1881,18810
Export,13.720962,100.5572,1882,18820
Export,13.720926,100.557284,1883,18830
Export,13.72089,100.557369,1884,18840
Export,13.720854,100.557454,1885,18850
Export,13.720818,100.557539,1886,18860
Export,13.7208129,100.5575514,1887,18870
Export,13.7227724,100.5528629,1888,18880
Export,13.722738,100.552948,1889,18890
Export,13.722704,100.553034,1890,18900
Export,13.72267,100.55312,1891,18910
Export,13.722636,100.553205,1892,18920
Export,13.722602,100.553291,1893,18930
Export,13.722568,100.553376,1894,18940
Export,13.722533,100.553462,1895,18950
Export,13.722499,100.553547,1896,18960
Export,13.722465,100.553633,1897,18970
Export,13.722431,100.553718,1898,18980
Export,13.722397,100.553804,1899,18990
Export,13.722363,100.553889,1900,19000
Export,13.722329,100.553975,1901,19010
Export,13.722295,100.55406,1902,19020
Export,13.7222929,100.5540645,1903,19030
Export,13.7240648,100.5497301,1904,19040
Export,13.72403,100.549815,1905,19050
Export,13.723995,100.5499,1906,19060
Export,13.723959,100.549985,1907,19070
Export,13.723924,100.550071,1908,19080
Export,13.723889,100.550156,1909,19090
Export,13.723854,100.550241,1910,19100
Export,13.723819,100.550326,1911,19110
Export,13.723784,100.550411,1912,19120
Export,13.723749,100.550496,1913,19130
Export,13.723714,100.550581,1914,19140
Export,13.723679,100.550666,1915,19150
Export,13.723643,100.550751,1916,19160
Export,13.723608,100.550837,1917,19170
Export,13.723573,100.550922,1918,19180
Export,13.723538,100.551007,1919,19190
Export,13.723503,100.551092,1920,19200
Export,13.723468,100.551177,1921,19210
Export,13.723433,100.551262,1922,19220
Export,13.723398,100.551347,1923,19230
Export,13.723363,100.551432,1924,19240
Export,13.723327,100.551518,1925,19250
Export,13.723292,100.551603,1926,19260
Export,13.723257,100.551688,1927,19270
Export,13.723222,100.551773,1928,19280
Export,13.723187,100.551858,1929,19290
Export,13.723152,100.551943,1930,19300
Export,13.723117,100.552028,1931,19310
Export,13.723082,100.552113,1932,19320
Export,13.723047,100.552198,1933,19330
Export,13.723011,100.552284,1934,19340
Export,13.722976,100.552369,1935,19350
Export,13.722941,100.552454,1936,19360
Export,13.722906,100.552539,1937,19370
Export,13.722871,100.552624,1938,19380
Export,13.722836,100.552709,1939,19390
Export,13.722801,100.552794,1940,19400
Export,13.7227724,100.5528629,1941,19410
Export,13.7268893,100.5430353,1942,19420
Export,13.726854,100.54312,1943,19430
Export,13.726818,100.543205,1944,19440
Export,13.726782,100.54329,1945,19450
Export,13.726746,100.543375,1946,19460
Export,13.72671,100.543459,1947,19470
Export,13.726675,100.543544,1948,19480
Export,13.726639,100.543629,1949,19490
Export,13.726603,100.543714,1950,19500
Export,13.726567,100.543799,1951,19510
Export,13.726531,100.543883,1952,19520
Export,13.726496,100.543968,1953,19530
Export,13.72646,100.544053,1954,19540
Export,13.726424,100.544138,1955,19550
Export,13.726388,100.544223,1956,19560
Export,13.726353,100.544308,1957,19570
Export,13.726317,100.544392,1958,19580
Export,13.726281,100.544477,1959,19590
Export,13.726245,100.544562,1960,19600
Export,13.726209,100.544647,1961,19610
Export,13.726174,100.544732,1962,19620
Export,13.726138,100.544817,1963,19630
Export,13.726102,100.544901,1964,19640
Export,13.726066,100.544986,1965,19650
Export,13.72603,100.545071,1966,19660
Export,13.725995,100.545156,1967,19670
Export,13.725959,100.545241,1968,19680
Export,13.725923,100.545325,1969,19690
Export,13.725887,100.54541,1970,19700
Export,13.725852,100.545495,1971,19710
Export,13.725816,100.54558,1972,19720
Export,13.72578,100.545665,1973,19730
Export,13.725744,100.54575,1974,19740
Export,13.725708,100.545834,1975,19750
Export,13.725673,100.545919,1976,19760
Export,13.725637,100.546004,1977,19770
Export,13.725601,100.546089,1978,19780
Export,13.725565,100.546174,1979,19790
Export,13.725529,100.546258,1980,19800
Export,13.725494,100.546343,1981,19810
Export,13.725458,100.546428,1982,19820
Export,13.725422,100.546513,1983,19830
Export,13.725386,100.546598,1984,19840
Export,13.725351,100.546683,1985,19850
Export,13.725315,100.546767,1986,19860
Export,13.725279,100.546852,1987,19870
Export,13.725243,100.546937,1988,19880
Export,13.725207,100.547022,1989,19890
Export,13.725172,100.547107,1990,19900
Export,13.725136,100.547191,1991,19910
Export,13.7251,100.547276,1992,19920
Export,13.725064,100.547361,1993,19930
Export,13.725028,100.547446,1994,19940
Export,13.724993,100.547531,1995,19950
Export,13.724957,100.547616,1996,19960
Export,13.724921,100.5477,1997,19970
Export,13.724885,100.547785,1998,19980
Export,13.72485,100.54787,1999,19990
Export,13.724814,100.547955,2000,20000
Export,13.724778,100.54804,2001,20010
Export,13.724742,100.548124,2002,20020
Export,13.724706,100.548209,2003,20030
Export,13.724671,100.548294,2004,20040
Export,13.724635,100.548379,2005,20050
Export,13.724599,100.548464,2006,20060
Export,13.724563,100.548549,2007,20070
Export,13.724527,100.548633,2008,20080
Export,13.724492,100.548718,2009,20090
Export,13.724456,100.548803,2010,20100
Export,13.72442,100.548888,2011,20110
Export,13.724384,100.548973,2012,20120
Export,13.724349,100.549057,2013,20130
Export,13.724313,100.549142,2014,20140
Export,13.724277,100.549227,2015,20150
Export,13.724241,100.549312,2016,20160
Export,13.724205,100.549397,2017,20170
Export,13.72417,100.549482,2018,20180
Export,13.724134,100.549566,2019,20190
Export,13.724098,100.549651,2020,20200
Export,13.7240648,100.5497301,2021,20210
Export,13.7282338,100.5398381,2022,20220
Export,13.728198,100.539923,2023,20230
Export,13.728162,100.540008,2024,20240
Export,13.728127,100.540093,2025,20250
Export,13.728091,100.540178,2026,20260
Export,13.728055,100.540262,2027,20270
Export,13.72802,100.540347,2028,20280
Export,13.727984,100.540432,2029,20290
Export,13.727948,100.540517,2030,20300
Export,13.727913,100.540602,2031,20310
Export,13.727877,100.540687,2032,20320
Export,13.727841,100.540772,2033,20330
Export,13.727806,100.540856,2034,20340
Export,13.72777,100.540941,2035,20350
Export,13.727734,100.541026,2036,20360
Export,13.727698,100.541111,2037,20370
Export,13.727663,100.541196,2038,20380
Export,13.727627,100.541281,2039,20390
Export,13.727591,100.541366,2040,20400
Export,13.727556,100.541451,2041,20410
Export,13.72752,100.541535,2042,20420
Export,13.727484,100.54162,2043,20430
Export,13.727449,100.541705,2044,20440
Export,13.727413,100.54179,2045,20450
Export,13.727377,100.541875,2046,20460
Export,13.727342,100.54196,2047,20470
Export,13.727306,100.542045,2048,20480
Export,13.72727,100.542129,2049,20490
Export,13.727235,100.542214,2050,20500
Export,13.727199,100.542299,2051,20510
Export,13.727163,100.542384,2052,20520
Export,13.727127,100.542469,2053,20530
Export,13.727092,100.542554,2054,20540
Export,13.727056,100.542639,2055,20550
Export,13.72702,100.542723,2056,20560
Export,13.726985,100.542808,2057,20570
Export,13.726949,100.542893,2058,20580
Export,13.726913,100.542978,2059,20590
Export,13.7268893,100.5430353,2060,20600
Export,13.7289946,100.537982,2061,20610
Export,13.72896,100.538067,2062,20620
Export,13.728925,100.538152,2063,20630
Export,13.72889,100.538238,2064,20640
Export,13.728855,100.538323,2065,20650
Export,13.72882,100.538408,2066,20660
Export,13.728785,100.538493,2067,20670
Export,13.72875,100.538578,2068,20680
Export,13.728715,100.538664,2069,20690
Export,13.72868,100.538749,2070,20700
Export,13.728645,100.538834,2071,20710
Export,13.72861,100.538919,2072,20720
Export,13.728576,100.539004,2073,20730
Export,13.728541,100.53909,2074,20740
Export,13.728506,100.539175,2075,20750
Export,13.728471,100.53926,2076,20760
Export,13.728436,100.539345,2077,20770
Export,13.728401,100.53943,2078,20780
Export,13.728366,100.539516,2079,20790
Export,13.728331,100.539601,2080,20800
Export,13.728296,100.539686,2081,20810
Export,13.728261,100.539771,2082,20820
Export,13.7282338,100.5398381,2083,20830
Export,13.7301827,100.5351281,2084,20840
Export,13.730147,100.535213,2085,20850
Export,13.730112,100.535298,2086,20860
Export,13.730077,100.535383,2087,20870
Export,13.730041,100.535468,2088,20880
Export,13.730006,100.535553,2089,20890
Export,13.72997,100.535638,2090,20900
Export,13.729935,100.535723,2091,20910
Export,13.7299,100.535808,2092,20920
Export,13.729864,100.535893,2093,20930
Export,13.729829,100.535978,2094,20940
Export,13.729793,100.536063,2095,20950
Export,13.729758,100.536148,2096,20960
Export,13.729723,100.536233,2097,20970
Export,13.729687,100.536318,2098,20980
Export,13.729652,100.536403,2099,20990
Export,13.729617,100.536488,2100,21000
Export,13.729581,100.536573,2101,21010
Export,13.729546,100.536658,2102,21020
Export,13.72951,100.536743,2103,21030
Export,13.729475,100.536828,2104,21040
Export,13.72944,100.536913,2105,21050
Export,13.729404,100.536998,2106,21060
Export,13.729369,100.537083,2107,21070
Export,13.729333,100.537168,2108,21080
Export,13.729298,100.537253,2109,21090
Export,13.729263,100.537338,2110,21100
Export,13.729227,100.537423,2111,21110
Export,13.729192,100.537508,2112,21120
Export,13.729157,100.537593,2113,21130
Export,13.729121,100.537678,2114,21140
Export,13.729086,100.537763,2115,21150
Export,13.72905,100.537848,2116,21160
Export,13.729015,100.537933,2117,21170
Export,13.7289946,100.537982,2118,21180
Export,13.7308081,100.5336368,2119,21190
Export,13.730772,100.533722,2120,21200
Export,13.730737,100.533807,2121,21210
Export,13.730701,100.533892,2122,21220
Export,13.730666,100.533976,2123,21230
Export,13.73063,100.534061,2124,21240
Export,13.730594,100.534146,2125,21250
Export,13.730559,100.534231,2126,21260
Export,13.730523,100.534316,2127,21270
Export,13.730488,100.534401,2128,21280
Export,13.730452,100.534486,2129,21290
Export,13.730416,100.534571,2130,21300
Export,13.730381,100.534656,2131,21310
Export,13.730345,100.534741,2132,21320
Export,13.73031,100.534825,2133,21330
Export,13.730274,100.53491,2134,21340
Export,13.730238,100.534995,2135,21350
Export,13.730203,100.53508,2136,21360
Export,13.7301827,100.5351281,2137,21370
Export,13.7312354,100.5325747,2138,21380
Export,13.731201,100.53266,2139,21390
Export,13.731167,100.532746,2140,21400
Export,13.731132,100.532831,2141,21410
Export,13.731098,100.532916,2142,21420
Export,13.731064,100.533002,2143,21430
Export,13.731029,100.533087,2144,21440
Export,13.730995,100.533173,2145,21450
Export,13.73096,100.533258,2146,21460
Export,13.730926,100.533344,2147,21470
Export,13.730892,100.533429,2148,21480
Export,13.730857,100.533515,2149,21490
Export,13.730823,100.5336,2150,21500
Export,13.7308081,100.5336368,2151,21510
Export,13.7317461,100.5313516,2152,21520
Export,13.731711,100.531437,2153,21530
Export,13.731675,100.531522,2154,21540
Export,13.73164,100.531606,2155,21550
Export,13.731604,100.531691,2156,21560
Export,13.731569,100.531776,2157,21570
Export,13.731533,100.531861,2158,21580
Export,13.731498,100.531946,2159,21590
Export,13.731462,100.532031,2160,21600
Export,13.731427,100.532116,2161,21610
Export,13.731391,100.532201,2162,21620
Export,13.731356,100.532286,2163,21630
Export,13.73132,100.532371,2164,21640
Export,13.731285,100.532456,2165,21650
Export,13.731249,100.532541,2166,21660
Export,13.7312354,100.5325747,2167,21670
Export,13.7323193,100.529989,2168,21680
Export,13.732284,100.530074,2169,21690
Export,13.732248,100.530159,2170,21700
Export,13.732212,100.530244,2171,21710
Export,13.732177,100.530328,2172,21720
Export,13.732141,100.530413,2173,21730
Export,13.732105,100.530498,2174,21740
Export,13.732069,100.530583,2175,21750
Export,13.732034,100.530668,2176,21760
Export,13.731998,100.530753,2177,21770
Export,13.731962,100.530838,2178,21780
Export,13.731927,100.530922,2179,21790
Export,13.731891,100.531007,2180,21800
Export,13.731855,100.531092,2181,21810
Export,13.73182,100.531177,2182,21820
Export,13.731784,100.531262,2183,21830
Export,13.731748,100.531347,2184,21840
Export,13.7317461,100.5313516,2185,21850
Export,13.7327049,100.5290341,2186,21860
Export,13.73267,100.529119,2187,21870
Export,13.732636,100.529205,2188,21880
Export,13.732601,100.52929,2189,21890
Export,13.732567,100.529376,2190,21900
Export,13.732532,100.529461,2191,21910
Export,13.732498,100.529546,2192,21920
Export,13.732464,100.529632,2193,21930
Export,13.732429,100.529717,2194,21940
Export,13.732395,100.529803,2195,21950
Export,13.73236,100.529888,2196,21960
Export,13.732326,100.529973,2197,21970
Export,13.7323193,100.529989,2198,21980
Export,13.7340077,100.5257726,2199,21990
Export,13.733974,100.525858,2200,22000
Export,13.733939,100.525944,2201,22010
Export,13.733905,100.526029,2202,22020
Export,13.733871,100.526115,2203,22030
Export,13.733837,100.5262,2204,22040
Export,13.733803,100.526286,2205,22050
Export,13.733769,100.526371,2206,22060
Export,13.733734,100.526457,2207,22070
Export,13.7337,100.526542,2208,22080
Export,13.733666,100.526628,2209,22090
Export,13.733632,100.526713,2210,22100
Export,13.733598,100.526799,2211,22110
Export,13.733564,100.526884,2212,22120
Export,13.733529,100.52697,2213,22130
Export,13.733495,100.527056,2214,22140
Export,13.733461,100.527141,2215,22150
Export,13.733427,100.527227,2216,22160
Export,13.733393,100.527312,2217,22170
Export,13.733359,100.527398,2218,22180
Export,13.733324,100.527483,2219,22190
Export,13.73329,100.527569,2220,22200
Export,13.733256,100.527654,2221,22210
Export,13.733222,100.52774,2222,22220
