route_name,route_id,trip_id,start_point,start_time,end_point,end_time,length,runtime,direction,speed,calendar
blue,00001,5703178,BL01,19:37:17,BL38,20:54:58,48000,01:17:41,0,37.07,WD
blue,00002,0102252,BL38,07:36:54,BL01,08:56:10,48000,01:19:16,1,36.33,WD
blue,00002,0104252,BL38,10:17:46,BL01,11:35:27,48000,01:17:41,1,37.07,WD
blue,00002,0106252,BL38,13:00:16,BL01,14:17:57,48000,01:17:41,1,37.07,WD
blue,00002,0108252,BL38,15:42:56,BL01,17:01:27,48000,01:18:31,1,36.68,WD
blue,00002,0110252,BL38,18:23:52,BL01,19:42:40,48000,01:18:48,1,36.55,WD
blue,00002,0202252,BL38,05:46:11,BL01,07:04:42,48000,01:18:31,1,36.68,WD
blue,00002,0208252,BL38,10:23:26,BL01,11:41:57,48000,01:18:31,1,36.68,WD
blue,00002,0210252,BL38,13:06:46,BL01,14:24:27,48000,01:17:41,1,37.07,WD
blue,00002,0212252,BL38,15:50:49,BL01,17:09:20,48000,01:18:31,1,36.68,WD
blue,00002,0214252,BL38,18:31:32,BL01,19:50:20,48000,01:18:48,1,36.55,WD
blue,00002,0303252,BL38,07:43:52,BL01,09:03:08,48000,01:19:16,1,36.33,WD
blue,00002,0305252,BL38,10:29:56,BL01,11:48:27,48000,01:18:31,1,36.68,WD
blue,00002,0307252,BL38,13:13:16,BL01,14:30:57,48000,01:17:41,1,37.07,WD
blue,00002,0309252,BL38,15:58:01,BL01,17:17:17,48000,01:19:16,1,36.33,WD
blue,00002,0311252,BL38,18:39:12,BL01,19:58:00,48000,01:18:48,1,36.55,WD
blue,00002,0313252,BL38,21:23:28,BL01,22:41:26,48000,01:17:58,1,36.94,WD
blue,00002,0403252,BL38,07:50:50,BL01,09:10:06,48000,01:19:16,1,36.33,WD
blue,00002,0405252,BL38,10:36:26,BL01,11:54:57,48000,01:18:31,1,36.68,WD
blue,00002,0407252,BL38,13:19:46,BL01,14:37:27,48000,01:17:41,1,37.07,WD
blue,00002,0409252,BL38,16:02:36,BL01,17:21:07,48000,01:18:31,1,36.68,WD
blue,00002,0411252,BL38,18:43:02,BL01,20:01:50,48000,01:18:48,1,36.55,WD
blue,00002,0503252,BL38,07:57:48,BL01,09:17:04,48000,01:19:16,1,36.33,WD
blue,00002,0505252,BL38,10:42:56,BL01,12:01:27,48000,01:18:31,1,36.68,WD
blue,00002,0507252,BL38,13:26:16,BL01,14:43:57,48000,01:17:41,1,37.07,WD
blue,00002,0509252,BL38,16:06:54,BL01,17:24:40,48000,01:17:46,1,37.03,WD
blue,00002,0511252,BL38,18:46:52,BL01,20:05:40,48000,01:18:48,1,36.55,WD
blue,00002,0513252,BL38,21:31:28,BL01,22:49:26,48000,01:17:58,1,36.94,WD
blue,00002,0605252,BL38,08:04:46,BL01,09:24:02,48000,01:19:16,1,36.33,WD
blue,00002,0607252,BL38,10:50:16,BL01,12:07:57,48000,01:17:41,1,37.07,WD
blue,00002,0609252,BL38,13:32:46,BL01,14:50:27,48000,01:17:41,1,37.07,WD
blue,00002,0611252,BL38,16:13:49,BL01,17:32:20,48000,01:18:31,1,36.68,WD
blue,00002,0613252,BL38,18:54:32,BL01,20:13:20,48000,01:18:48,1,36.55,WD
blue,00002,0615252,BL38,21:39:34,BL01,22:58:15,48000,01:18:41,1,36.6,WD
blue,00002,0705252,BL38,08:11:44,BL01,09:31:00,48000,01:19:16,1,36.33,WD
blue,00002,0707252,BL38,10:56:46,BL01,12:14:27,48000,01:17:41,1,37.07,WD
blue,00002,0709252,BL38,13:39:16,BL01,14:56:57,48000,01:17:41,1,37.07,WD
blue,00002,0711252,BL38,16:21:29,BL01,17:40:00,48000,01:18:31,1,36.68,WD
blue,00002,0713252,BL38,19:02:12,BL01,20:21:00,48000,01:18:48,1,36.55,WD
blue,00002,0715252,BL38,21:48:29,BL01,23:07:00,48000,01:18:31,1,36.68,WD
blue,00002,0805252,BL38,08:18:42,BL01,09:37:58,48000,01:19:16,1,36.33,WD
blue,00002,0807252,BL38,11:03:16,BL01,12:20:57,48000,01:17:41,1,37.07,WD
blue,00002,0809252,BL38,13:45:21,BL01,15:03:07,48000,01:17:46,1,37.03,WD
blue,00002,0811252,BL38,16:29:09,BL01,17:47:40,48000,01:18:31,1,36.68,WD
blue,00002,0813252,BL38,19:09:52,BL01,20:28:40,48000,01:18:48,1,36.55,WD
blue,00002,0815252,BL38,21:55:44,BL01,23:13:25,48000,01:17:41,1,37.07,WD
blue,00002,0905252,BL38,08:25:40,BL01,09:44:56,48000,01:19:16,1,36.33,WD
blue,00002,0907252,BL38,11:09:46,BL01,12:27:27,48000,01:17:41,1,37.07,WD
blue,00002,0909252,BL38,13:52:16,BL01,15:09:57,48000,01:17:41,1,37.07,WD
blue,00002,0911252,BL38,16:36:49,BL01,17:55:20,48000,01:18:31,1,36.68,WD
blue,00002,0913252,BL38,19:17:32,BL01,20:36:20,48000,01:18:48,1,36.55,WD
blue,00002,0915252,BL38,22:02:59,BL01,23:20:40,48000,01:17:41,1,37.07,WD
blue,00002,1005252,BL38,08:32:38,BL01,09:51:54,48000,01:19:16,1,36.33,WD
blue,00002,1007252,BL38,11:16:16,BL01,12:33:57,48000,01:17:41,1,37.07,WD
blue,00002,1009252,BL38,13:58:46,BL01,15:16:27,48000,01:17:41,1,37.07,WD
blue,00002,1011252,BL38,16:44:29,BL01,18:03:00,48000,01:18:31,1,36.68,WD
blue,00002,1013252,BL38,19:25:12,BL01,20:44:00,48000,01:18:48,1,36.55,WD
blue,00002,1015252,BL38,22:09:21,BL01,23:27:02,48000,01:17:41,1,37.07,WD
blue,00002,1105252,BL38,08:39:36,BL01,09:58:52,48000,01:19:16,1,36.33,WD
blue,00002,1107252,BL38,11:22:46,BL01,12:40:27,48000,01:17:41,1,37.07,WD
blue,00002,1109252,BL38,14:05:16,BL01,15:22:57,48000,01:17:41,1,37.07,WD
blue,00002,1111252,BL38,16:51:52,BL01,18:10:40,48000,01:18:48,1,36.55,WD
blue,00002,1113252,BL38,19:32:52,BL01,20:51:40,48000,01:18:48,1,36.55,WD
blue,00002,1115252,BL38,22:15:52,BL01,23:33:33,48000,01:17:41,1,37.07,WD
blue,00002,1205252,BL38,08:46:34,BL01,10:05:50,48000,01:19:16,1,36.33,WD
blue,00002,1207252,BL38,11:29:16,BL01,12:46:57,48000,01:17:41,1,37.07,WD
blue,00002,1209252,BL38,14:11:46,BL01,15:29:27,48000,01:17:41,1,37.07,WD
blue,00002,1211252,BL38,16:55:42,BL01,18:14:30,48000,01:18:48,1,36.55,WD
blue,00002,1213252,BL38,19:36:42,BL01,20:55:30,48000,01:18:48,1,36.55,WD
blue,00002,1305252,BL38,08:53:37,BL01,10:11:18,48000,01:17:41,1,37.07,WD
blue,00002,1307252,BL38,11:35:46,BL01,12:53:27,48000,01:17:41,1,37.07,WD
blue,00002,1309252,BL38,14:18:16,BL01,15:35:57,48000,01:17:41,1,37.07,WD
blue,00002,1311252,BL38,16:59:32,BL01,18:18:20,48000,01:18:48,1,36.55,WD
blue,00002,1313252,BL38,19:40:32,BL01,20:59:20,48000,01:18:48,1,36.55,WD
blue,00002,1315252,BL38,22:22:22,BL01,23:40:03,48000,01:17:41,1,37.07,WD
blue,00002,1405252,BL38,09:00:30,BL01,10:18:11,48000,01:17:41,1,37.07,WD
blue,00002,1407252,BL38,11:42:16,BL01,12:59:57,48000,01:17:41,1,37.07,WD
blue,00002,1409252,BL38,14:24:46,BL01,15:42:27,48000,01:17:41,1,37.07,WD
blue,00002,1411252,BL38,17:07:12,BL01,18:26:00,48000,01:18:48,1,36.55,WD
blue,00002,1413252,BL38,19:48:12,BL01,21:07:00,48000,01:18:48,1,36.55,WD
blue,00002,1415252,BL38,22:30:31,BL01,23:48:12,48000,01:17:41,1,37.07,WD
blue,00002,1505252,BL38,09:07:28,BL01,10:25:09,48000,01:17:41,1,37.07,WD
blue,00002,1507252,BL38,11:48:46,BL01,13:06:27,48000,01:17:41,1,37.07,WD
blue,00002,1509252,BL38,14:31:26,BL01,15:49:07,48000,01:17:41,1,37.07,WD
blue,00002,1511252,BL38,17:14:52,BL01,18:33:40,48000,01:18:48,1,36.55,WD
blue,00002,1513252,BL38,19:55:52,BL01,21:14:40,48000,01:18:48,1,36.55,WD
blue,00002,1515252,BL38,22:39:14,BL01,23:56:55,48000,01:17:41,1,37.07,WD
blue,00002,1605252,BL38,09:12:57,BL01,10:30:38,48000,01:17:41,1,37.07,WD
blue,00002,1607252,BL38,11:55:16,BL01,13:12:57,48000,01:17:41,1,37.07,WD
blue,00002,1609252,BL38,14:37:46,BL01,15:56:17,48000,01:18:31,1,36.68,WD
blue,00002,1611252,BL38,17:22:32,BL01,18:41:20,48000,01:18:48,1,36.55,WD
blue,00002,1613252,BL38,20:03:32,BL01,21:22:20,48000,01:18:48,1,36.55,WD
blue,00002,1615252,BL38,22:46:29,BL01,00:04:10,48000,01:17:41,1,37.07,WD
blue,00002,1708252,BL38,09:19:55,BL01,10:37:36,48000,01:17:41,1,37.07,WD
blue,00002,1710252,BL38,12:01:46,BL01,13:19:27,48000,01:17:41,1,37.07,WD
blue,00002,1712252,BL38,14:44:16,BL01,16:02:47,48000,01:18:31,1,36.68,WD
blue,00002,1714252,BL38,17:26:22,BL01,18:45:10,48000,01:18:48,1,36.55,WD
blue,00002,1716252,BL38,20:07:22,BL01,21:26:10,48000,01:18:48,1,36.55,WD
blue,00002,1807252,BL38,09:26:53,BL01,10:44:34,48000,01:17:41,1,37.07,WD
blue,00002,1809252,BL38,12:08:16,BL01,13:25:57,48000,01:17:41,1,37.07,WD
blue,00002,1811252,BL38,14:50:46,BL01,16:09:17,48000,01:18:31,1,36.68,WD
blue,00002,1813252,BL38,17:34:02,BL01,18:52:50,48000,01:18:48,1,36.55,WD
blue,00002,1815252,BL38,20:15:02,BL01,21:33:50,48000,01:18:48,1,36.55,WD
blue,00002,1907252,BL38,09:33:16,BL01,10:50:57,48000,01:17:41,1,37.07,WD
blue,00002,1909252,BL38,12:14:46,BL01,13:32:27,48000,01:17:41,1,37.07,WD
blue,00002,1911252,BL38,14:57:16,BL01,16:15:47,48000,01:18:31,1,36.68,WD
blue,00002,1913252,BL38,17:41:42,BL01,19:00:30,48000,01:18:48,1,36.55,WD
blue,00002,1915252,BL38,20:22:42,BL01,21:41:30,48000,01:18:48,1,36.55,WD
blue,00002,2007252,BL38,09:40:29,BL01,10:58:10,48000,01:17:41,1,37.07,WD
blue,00002,2009252,BL38,12:21:16,BL01,13:38:57,48000,01:17:41,1,37.07,WD
blue,00002,2011252,BL38,15:03:46,BL01,16:22:17,48000,01:18:31,1,36.68,WD
blue,00002,2013252,BL38,17:45:32,BL01,19:04:20,48000,01:18:48,1,36.55,WD
blue,00002,2015252,BL38,20:26:32,BL01,21:45:20,48000,01:18:48,1,36.55,WD
blue,00002,2017252,BL38,23:08:31,BL01,00:26:12,48000,01:17:41,1,37.07,WD
blue,00002,2107252,BL38,09:46:59,BL01,11:04:40,48000,01:17:41,1,37.07,WD
blue,00002,2109252,BL38,12:27:46,BL01,13:45:27,48000,01:17:41,1,37.07,WD
blue,00002,2111252,BL38,15:10:16,BL01,16:28:47,48000,01:18:31,1,36.68,WD
blue,00002,2113252,BL38,17:53:12,BL01,19:12:00,48000,01:18:48,1,36.55,WD
blue,00002,2115252,BL38,20:34:12,BL01,21:53:00,48000,01:18:48,1,36.55,WD
blue,00002,2207252,BL38,09:53:29,BL01,11:11:10,48000,01:17:41,1,37.07,WD
blue,00002,2209252,BL38,12:34:16,BL01,13:51:57,48000,01:17:41,1,37.07,WD
blue,00002,2211252,BL38,15:16:46,BL01,16:34:27,48000,01:17:41,1,37.07,WD
blue,00002,2213252,BL38,17:57:02,BL01,19:15:50,48000,01:18:48,1,36.55,WD
blue,00002,2215252,BL38,20:38:02,BL01,21:56:50,48000,01:18:48,1,36.55,WD
blue,00002,2301252,BL38,05:25:49,BL01,06:43:35,48000,01:17:46,1,37.03,WD
blue,00002,2307252,BL38,10:00:08,BL01,11:17:49,48000,01:17:41,1,37.07,WD
blue,00002,2309252,BL38,12:40:46,BL01,13:58:27,48000,01:17:41,1,37.07,WD
blue,00002,2311252,BL38,15:22:46,BL01,16:41:17,48000,01:18:31,1,36.68,WD
blue,00002,2313252,BL38,18:04:42,BL01,19:23:30,48000,01:18:48,1,36.55,WD
blue,00002,2315252,BL38,20:45:42,BL01,22:04:30,48000,01:18:48,1,36.55,WD
blue,00002,2401252,BL38,05:30:00,BL01,06:50:04,48000,01:20:04,1,35.97,WD
blue,00002,2407252,BL38,10:07:06,BL01,11:24:47,48000,01:17:41,1,37.07,WD
blue,00002,2409252,BL38,12:47:16,BL01,14:04:57,48000,01:17:41,1,37.07,WD
blue,00002,2411252,BL38,15:29:46,BL01,16:47:27,48000,01:17:41,1,37.07,WD
blue,00002,2413252,BL38,18:12:22,BL01,19:31:10,48000,01:18:48,1,36.55,WD
blue,00002,2415252,BL38,20:53:22,BL01,22:12:10,48000,01:18:48,1,36.55,WD
blue,00002,2502252,BL38,07:29:56,BL01,08:49:12,48000,01:19:16,1,36.33,WD
blue,00002,2504252,BL38,10:10:42,BL01,11:30:40,48000,01:19:58,1,36.02,WD
blue,00002,2506252,BL38,12:53:46,BL01,14:11:27,48000,01:17:41,1,37.07,WD
blue,00002,2508252,BL38,15:36:46,BL01,16:55:47,48000,01:19:01,1,36.45,WD
blue,00002,2510252,BL38,18:20:02,BL01,19:38:50,48000,01:18:48,1,36.55,WD
blue,00002,2512252,BL38,21:01:02,BL01,22:19:50,48000,01:18:48,1,36.55,WD
blue,00002,2602252,BL38,05:38:26,BL01,06:57:44,48000,01:19:18,1,36.32,WD
blue,00002,2702252,BL38,05:52:09,BL01,07:10:40,48000,01:18:31,1,36.68,WD
blue,00002,2802252,BL38,06:07:50,BL01,07:25:36,48000,01:17:46,1,37.03,WD
blue,00002,2902252,BL38,06:14:48,BL01,07:32:34,48000,01:17:46,1,37.03,WD
blue,00002,3004252,BL38,07:03:34,BL01,08:21:20,48000,01:17:46,1,37.03,WD
blue,00002,3103252,BL38,07:10:32,BL01,08:28:18,48000,01:17:46,1,37.03,WD
blue,00002,3203252,BL38,06:21:46,BL01,07:39:32,48000,01:17:46,1,37.03,WD
blue,00002,3303252,BL38,07:17:30,BL01,08:35:16,48000,01:17:46,1,37.03,WD
blue,00002,3403252,BL38,07:22:58,BL01,08:42:14,48000,01:19:16,1,36.33,WD
blue,00002,3503252,BL38,06:56:36,BL01,08:14:22,48000,01:17:46,1,37.03,WD
blue,00002,3602252,BL38,06:28:44,BL01,07:46:30,48000,01:17:46,1,37.03,WD
blue,00002,3702252,BL38,06:35:42,BL01,07:53:28,48000,01:17:46,1,37.03,WD
blue,00002,3802252,BL38,06:42:40,BL01,08:00:26,48000,01:17:46,1,37.03,WD
blue,00002,3902252,BL38,06:49:38,BL01,08:07:24,48000,01:17:46,1,37.03,WD
blue,00002,4103252,BL38,18:27:42,BL01,19:46:30,48000,01:18:48,1,36.55,WD
blue,00002,4105252,BL38,21:08:42,BL01,22:27:30,48000,01:18:48,1,36.55,WD
blue,00002,4203252,BL38,18:35:22,BL01,19:54:10,48000,01:18:48,1,36.55,WD
blue,00002,4205252,BL38,21:16:22,BL01,22:35:10,48000,01:18:48,1,36.55,WD
blue,00002,4303252,BL38,18:50:42,BL01,20:09:30,48000,01:18:48,1,36.55,WD
blue,00002,4403252,BL38,18:58:22,BL01,20:17:10,48000,01:18:48,1,36.55,WD
blue,00002,4503252,BL38,19:06:02,BL01,20:24:50,48000,01:18:48,1,36.55,WD
blue,00002,4603252,BL38,19:13:42,BL01,20:32:30,48000,01:18:48,1,36.55,WD
blue,00002,4703252,BL38,19:21:22,BL01,20:40:10,48000,01:18:48,1,36.55,WD
blue,00002,4803252,BL38,19:29:02,BL01,20:47:50,48000,01:18:48,1,36.55,WD
blue,00002,4902252,BL38,17:03:22,BL01,18:22:10,48000,01:18:48,1,36.55,WD
blue,00002,4904252,BL38,19:44:22,BL01,21:03:10,48000,01:18:48,1,36.55,WD
blue,00002,5002252,BL38,17:11:02,BL01,18:29:50,48000,01:18:48,1,36.55,WD
blue,00002,5004252,BL38,19:52:02,BL01,21:10:50,48000,01:18:48,1,36.55,WD
blue,00002,5102252,BL38,17:18:42,BL01,18:37:30,48000,01:18:48,1,36.55,WD
blue,00002,5104252,BL38,19:59:42,BL01,21:18:30,48000,01:18:48,1,36.55,WD
blue,00002,5202252,BL38,17:30:12,BL01,18:49:00,48000,01:18:48,1,36.55,WD
blue,00002,5204252,BL38,20:11:12,BL01,21:30:00,48000,01:18:48,1,36.55,WD
blue,00002,5206252,BL38,22:53:44,BL01,00:11:25,48000,01:17:41,1,37.07,WD
blue,00002,5302252,BL38,17:37:52,BL01,18:56:40,48000,01:18:48,1,36.55,WD
blue,00002,5304252,BL38,20:18:52,BL01,21:37:40,48000,01:18:48,1,36.55,WD
blue,00002,5306252,BL38,23:00:59,BL01,00:18:40,48000,01:17:41,1,37.07,WD
blue,00002,5402252,BL38,17:49:22,BL01,19:08:10,48000,01:18:48,1,36.55,WD
blue,00002,5404252,BL38,20:30:22,BL01,21:49:10,48000,01:18:48,1,36.55,WD
blue,00002,5502252,BL38,18:00:52,BL01,19:19:40,48000,01:18:48,1,36.55,WD
blue,00002,5504252,BL38,20:41:52,BL01,22:00:40,48000,01:18:48,1,36.55,WD
blue,00002,5602252,BL38,18:08:32,BL01,19:27:20,48000,01:18:48,1,36.55,WD
blue,00002,5604252,BL38,20:49:32,BL01,22:07:33,48000,01:18:01,1,36.92,WD
blue,00002,5702252,BL38,18:16:12,BL01,19:35:00,48000,01:18:48,1,36.55,WD
blue,00001,0103195,BL01,07:10:32,BL38,08:28:08,48000,01:17:36,0,37.11,WE
blue,00001,0105195,BL01,09:50:02,BL38,11:07:38,48000,01:17:36,0,37.11,WE
blue,00001,0107195,BL01,12:29:32,BL38,13:47:08,48000,01:17:36,0,37.11,WE
blue,00001,0109195,BL01,15:09:44,BL38,16:27:20,48000,01:17:36,0,37.11,WE
blue,00001,0111195,BL01,17:49:29,BL38,19:07:05,48000,01:17:36,0,37.11,WE
blue,00001,0113195,BL01,20:28:49,BL38,21:46:25,48000,01:17:36,0,37.11,WE
blue,00001,0115195,BL01,23:11:45,BL38,00:29:21,48000,01:17:36,0,37.11,WE
blue,00001,0203195,BL01,07:17:47,BL38,08:35:23,48000,01:17:36,0,37.11,WE
blue,00001,0205195,BL01,09:57:17,BL38,11:14:53,48000,01:17:36,0,37.11,WE
blue,00001,0207195,BL01,12:36:47,BL38,13:54:23,48000,01:17:36,0,37.11,WE
blue,00001,0209195,BL01,15:18:59,BL38,16:38:15,48000,01:19:16,0,36.33,WE
blue,00001,0211195,BL01,18:01:19,BL38,19:18:55,48000,01:17:36,0,37.11,WE
blue,00001,0213195,BL01,20:42:32,BL38,22:00:08,48000,01:17:36,0,37.11,WE
blue,00001,0303195,BL01,07:25:02,BL38,08:42:38,48000,01:17:36,0,37.11,WE
blue,00001,0305195,BL01,10:04:32,BL38,11:22:08,48000,01:17:36,0,37.11,WE
blue,00001,0307195,BL01,12:44:02,BL38,14:01:38,48000,01:17:36,0,37.11,WE
blue,00001,0309195,BL01,15:25:59,BL38,16:43:35,48000,01:17:36,0,37.11,WE
blue,00001,0311195,BL01,18:07:14,BL38,19:24:50,48000,01:17:36,0,37.11,WE
blue,00001,0313195,BL01,20:49:32,BL38,22:07:08,48000,01:17:36,0,37.11,WE
blue,00001,0403195,BL01,07:32:17,BL38,08:49:53,48000,01:17:36,0,37.11,WE
blue,00001,0405195,BL01,10:11:47,BL38,11:29:23,48000,01:17:36,0,37.11,WE
blue,00001,0407195,BL01,12:51:17,BL38,14:08:53,48000,01:17:36,0,37.11,WE
blue,00001,0409195,BL01,15:33:24,BL38,16:51:00,48000,01:17:36,0,37.11,WE
blue,00001,0411195,BL01,18:13:09,BL38,19:30:45,48000,01:17:36,0,37.11,WE
blue,00001,0413195,BL01,20:56:36,BL38,22:14:12,48000,01:17:36,0,37.11,WE
blue,00001,0503195,BL01,07:39:32,BL38,08:57:08,48000,01:17:36,0,37.11,WE
blue,00001,0505195,BL01,10:19:02,BL38,11:36:38,48000,01:17:36,0,37.11,WE
blue,00001,0507195,BL01,12:58:32,BL38,14:16:08,48000,01:17:36,0,37.11,WE
blue,00001,0509195,BL01,15:39:19,BL38,16:56:55,48000,01:17:36,0,37.11,WE
blue,00001,0511195,BL01,18:19:04,BL38,19:36:40,48000,01:17:36,0,37.11,WE
blue,00001,0513195,BL01,21:03:04,BL38,22:20:40,48000,01:17:36,0,37.11,WE
blue,00001,0603195,BL01,07:46:47,BL38,09:04:23,48000,01:17:36,0,37.11,WE
blue,00001,0605195,BL01,10:26:17,BL38,11:43:53,48000,01:17:36,0,37.11,WE
blue,00001,0607195,BL01,13:05:47,BL38,14:23:23,48000,01:17:36,0,37.11,WE
blue,00001,0609195,BL01,15:45:14,BL38,17:02:50,48000,01:17:36,0,37.11,WE
blue,00001,0611195,BL01,18:24:59,BL38,19:42:35,48000,01:17:36,0,37.11,WE
blue,00001,0703195,BL01,07:54:02,BL38,09:11:38,48000,01:17:36,0,37.11,WE
blue,00001,0705195,BL01,10:33:32,BL38,11:51:08,48000,01:17:36,0,37.11,WE
blue,00001,0707195,BL01,13:13:02,BL38,14:30:38,48000,01:17:36,0,37.11,WE
blue,00001,0709195,BL01,15:57:04,BL38,17:14:40,48000,01:17:36,0,37.11,WE
blue,00001,0711195,BL01,18:36:49,BL38,19:54:25,48000,01:17:36,0,37.11,WE
blue,00001,0713195,BL01,21:18:47,BL38,22:36:23,48000,01:17:36,0,37.11,WE
blue,00001,0803195,BL01,08:01:17,BL38,09:18:53,48000,01:17:36,0,37.11,WE
blue,00001,0805195,BL01,10:40:47,BL38,11:58:23,48000,01:17:36,0,37.11,WE
blue,00001,0807195,BL01,13:20:17,BL38,14:37:53,48000,01:17:36,0,37.11,WE
blue,00001,0809195,BL01,16:02:59,BL38,17:20:35,48000,01:17:36,0,37.11,WE
blue,00001,0811195,BL01,18:42:44,BL38,20:00:20,48000,01:17:36,0,37.11,WE
blue,00001,0813195,BL01,21:26:02,BL38,22:43:38,48000,01:17:36,0,37.11,WE
blue,00001,0901195,BL01,05:41:30,BL38,06:59:06,48000,01:17:36,0,37.11,WE
blue,00001,0903195,BL01,08:23:02,BL38,09:40:38,48000,01:17:36,0,37.11,WE
blue,00001,0905195,BL01,11:02:32,BL38,12:20:08,48000,01:17:36,0,37.11,WE
blue,00001,0907195,BL01,13:42:02,BL38,14:59:38,48000,01:17:36,0,37.11,WE
blue,00001,0909195,BL01,16:20:44,BL38,17:38:20,48000,01:17:36,0,37.11,WE
blue,00001,1001195,BL01,05:49:28,BL38,07:07:04,48000,01:17:36,0,37.11,WE
blue,00001,1003195,BL01,08:30:17,BL38,09:47:53,48000,01:17:36,0,37.11,WE
blue,00001,1005195,BL01,11:09:47,BL38,12:27:23,48000,01:17:36,0,37.11,WE
blue,00001,1007195,BL01,13:49:32,BL38,15:07:08,48000,01:17:36,0,37.11,WE
blue,00001,1009195,BL01,16:32:34,BL38,17:50:10,48000,01:17:36,0,37.11,WE
blue,00001,1011195,BL01,19:12:19,BL38,20:29:55,48000,01:17:36,0,37.11,WE
blue,00001,1013195,BL01,21:55:02,BL38,23:12:38,48000,01:17:36,0,37.11,WE
blue,00001,1102195,BL01,05:56:28,BL38,07:14:04,48000,01:17:36,0,37.11,WE
blue,00001,1104195,BL01,08:37:32,BL38,09:55:08,48000,01:17:36,0,37.11,WE
blue,00001,1106195,BL01,11:17:02,BL38,12:34:38,48000,01:17:36,0,37.11,WE
blue,00001,1108195,BL01,13:56:32,BL38,15:14:08,48000,01:17:36,0,37.11,WE
blue,00001,1110195,BL01,16:38:29,BL38,17:56:05,48000,01:17:36,0,37.11,WE
blue,00001,1112195,BL01,19:18:14,BL38,20:35:50,48000,01:17:36,0,37.11,WE
blue,00001,1114195,BL01,22:02:17,BL38,23:19:53,48000,01:17:36,0,37.11,WE
blue,00001,1202195,BL01,06:04:13,BL38,07:21:49,48000,01:17:36,0,37.11,WE
blue,00001,1204195,BL01,08:44:47,BL38,10:02:23,48000,01:17:36,0,37.11,WE
blue,00001,1206195,BL01,11:24:17,BL38,12:41:53,48000,01:17:36,0,37.11,WE
blue,00001,1208195,BL01,14:04:17,BL38,15:21:53,48000,01:17:36,0,37.11,WE
blue,00001,1210195,BL01,16:44:24,BL38,18:02:00,48000,01:17:36,0,37.11,WE
blue,00001,1212195,BL01,19:24:34,BL38,20:43:40,48000,01:19:06,0,36.41,WE
blue,00001,1214195,BL01,22:09:32,BL38,23:27:08,48000,01:17:36,0,37.11,WE
blue,00001,1304195,BL01,08:15:47,BL38,09:33:23,48000,01:17:36,0,37.11,WE
blue,00001,1306195,BL01,10:55:17,BL38,12:12:53,48000,01:17:36,0,37.11,WE
blue,00001,1308195,BL01,13:34:47,BL38,14:52:23,48000,01:17:36,0,37.11,WE
blue,00001,1310195,BL01,16:14:49,BL38,17:32:25,48000,01:17:36,0,37.11,WE
blue,00001,1312195,BL01,18:55:04,BL38,20:14:30,48000,01:19:26,0,36.26,WE
blue,00001,1314195,BL01,21:40:32,BL38,22:58:08,48000,01:17:36,0,37.11,WE
blue,00001,1402195,BL01,06:12:32,BL38,07:30:08,48000,01:17:36,0,37.11,WE
blue,00001,1404195,BL01,08:52:02,BL38,10:09:38,48000,01:17:36,0,37.11,WE
blue,00001,1406195,BL01,11:31:32,BL38,12:49:08,48000,01:17:36,0,37.11,WE
blue,00001,1408195,BL01,14:13:29,BL38,15:32:45,48000,01:19:16,0,36.33,WE
blue,00001,1410195,BL01,16:56:14,BL38,18:13:50,48000,01:17:36,0,37.11,WE
blue,00001,1412195,BL01,19:35:29,BL38,20:53:05,48000,01:17:36,0,37.11,WE
blue,00001,1414195,BL01,22:16:47,BL38,23:34:23,48000,01:17:36,0,37.11,WE
blue,00001,1504195,BL01,08:08:32,BL38,09:26:08,48000,01:17:36,0,37.11,WE
blue,00001,1506195,BL01,10:48:02,BL38,12:05:38,48000,01:17:36,0,37.11,WE
blue,00001,1508195,BL01,13:27:32,BL38,14:45:08,48000,01:17:36,0,37.11,WE
blue,00001,1510195,BL01,16:08:54,BL38,17:26:30,48000,01:17:36,0,37.11,WE
blue,00001,1512195,BL01,18:48:39,BL38,20:06:15,48000,01:17:36,0,37.11,WE
blue,00001,1514195,BL01,21:33:17,BL38,22:50:53,48000,01:17:36,0,37.11,WE
blue,00001,1602195,BL01,06:19:47,BL38,07:37:23,48000,01:17:36,0,37.11,WE
blue,00001,1604195,BL01,08:59:17,BL38,10:16:53,48000,01:17:36,0,37.11,WE
blue,00001,1606195,BL01,11:38:47,BL38,12:56:23,48000,01:17:36,0,37.11,WE
blue,00001,1608195,BL01,14:21:24,BL38,15:39:00,48000,01:17:36,0,37.11,WE
blue,00001,1610195,BL01,17:02:09,BL38,18:19:45,48000,01:17:36,0,37.11,WE
blue,00001,1612195,BL01,19:41:19,BL38,20:58:55,48000,01:17:36,0,37.11,WE
blue,00001,1614195,BL01,22:24:02,BL38,23:41:38,48000,01:17:36,0,37.11,WE
blue,00001,1702195,BL01,06:27:02,BL38,07:44:38,48000,01:17:36,0,37.11,WE
blue,00001,1704195,BL01,09:06:32,BL38,10:24:08,48000,01:17:36,0,37.11,WE
blue,00001,1706195,BL01,11:46:02,BL38,13:03:38,48000,01:17:36,0,37.11,WE
blue,00001,1708195,BL01,14:28:19,BL38,15:45:55,48000,01:17:36,0,37.11,WE
blue,00001,1710195,BL01,17:08:04,BL38,18:25:40,48000,01:17:36,0,37.11,WE
