no,x,y
318,36.9180,427.0030
319,37.0205,427.0030
320,37.1229,427.0030
321,37.2254,427.0030
322,37.3279,427.0030
323,37.4303,427.0030
324,37.5328,427.0030
325,37.6352,427.0030
326,37.7377,427.0030
327,37.8401,427.0030
328,37.9426,427.0030
329,38.0450,427.0030
330,38.1475,427.0030
331,38.2499,427.0030
332,38.3524,427.0030
333,38.4548,427.0030
334,38.5573,427.0030
335,38.6597,427.0030
336,38.7622,427.0030
337,38.8646,427.0030
338,38.9671,427.0030
339,39.0695,427.0030
340,39.1720,427.0030
341,39.2744,427.0030
342,39.3769,427.0030
343,39.4794,427.0030
344,39.5818,427.0030
345,39.6843,427.0030
346,39.7867,427.0030
347,39.8892,427.0030
348,39.9916,427.0030
349,40.0941,427.0030
350,40.1965,427.0030
351,40.2990,427.0030
352,40.4014,427.0030
353,40.5039,427.0030
354,40.6063,427.0030
355,40.7088,427.0030
356,40.8112,427.0030
357,40.9137,427.0030
358,41.0161,427.0030
359,41.1186,427.0030
360,41.2210,427.0030
361,41.3235,427.0030
362,41.4259,427.0030
363,41.5284,427.0030
364,41.6308,427.0030
365,41.7333,427.0030
366,41.8358,427.0030
367,41.9382,427.0030
368,42.0407,427.0030
369,42.1431,427.0030
370,42.2456,427.0030
371,42.3480,427.0030
372,42.4505,427.0030
373,42.5529,427.0030
374,42.6554,427.0030
375,42.7578,427.0030
376,42.8603,427.0030
377,42.9627,427.0030
378,43.0652,427.0030
379,43.1676,427.0030
380,43.2701,427.0030
381,43.3725,427.0030
382,43.4750,427.0030
383,43.5774,427.0030
384,43.6799,427.0030
385,43.7823,427.0030
386,43.8848,427.0030
387,43.9872,427.0030
388,44.0897,427.0030
389,44.1922,427.0030
390,44.2946,427.0030
391,44.3971,427.0030
392,44.4995,427.0030
393,44.6020,427.0030
394,44.7044,427.0030
395,44.8069,427.0030
396,44.9093,427.0030
397,45.0118,427.0030
398,45.1142,427.0030
399,45.2167,427.0030
400,45.3191,427.0030
401,45.4216,427.0030
402,45.5240,427.0030
403,45.6265,427.0030
404,45.7289,427.0030
405,45.8314,427.0030
406,45.9338,427.0030
407,46.0363,427.0030
408,46.1387,427.0030
409,46.2412,427.0030
410,46.3436,427.0030
411,46.4461,427.0030
412,46.5486,427.0030
413,46.6510,427.0030
414,46.7535,427.0030
415,46.8559,427.0030
416,46.9584,427.0030
417,47.0608,427.0030
418,47.1633,427.0030
419,47.2657,427.0030
420,47.3682,427.0030
421,47.4706,427.0030
422,47.5731,427.0030
423,47.6755,427.0030
424,47.7780,427.0030
425,47.8804,427.0030
426,47.9829,427.0030
427,48.0853,427.0030
428,48.1878,427.0030
429,48.2902,427.0030
430,48.3927,427.0030
431,48.4951,427.0030
432,48.5976,427.0030
433,48.7001,427.0030
434,48.8025,427.0030
435,48.9050,427.0030
436,49.0074,427.0030
437,49.1099,427.0030
438,49.2123,427.0030
439,49.3148,427.0030
440,49.4172,427.0030
441,49.5197,427.0030
442,49.6221,427.0030
443,49.7246,427.0030
444,49.8270,427.0030
445,49.9295,427.0030
446,50.0319,427.0030
447,50.1344,427.0030
448,50.2368,427.0030
449,50.3393,427.0030
450,50.4417,427.0030
451,50.5442,427.0030
452,50.6466,427.0030
453,50.7491,427.0030
454,50.8515,427.0030
455,50.9540,427.0030
456,51.0859,427.0030
457,51.2178,427.0030
458,51.3498,427.0030
459,51.4817,427.0030
460,51.6136,427.0030
461,51.7455,427.0030
462,51.8774,427.0030
463,52.0093,427.0030
464,52.1413,427.0030
465,52.2732,427.0030
466,52.4051,427.0030
467,52.5370,427.0030
468,52.6689,427.0030
469,52.8008,427.0030
470,52.9328,427.0030
471,53.0647,427.0030
472,53.1966,427.0030
473,53.3285,427.0030
474,53.4604,427.0030
475,53.5923,427.0030
476,53.7243,427.0030
477,53.8562,427.0030
478,53.9881,427.0030
479,54.1200,427.0030
480,54.2519,427.0030
481,54.3838,427.0030
482,54.5158,427.0030
483,54.6477,427.0030
484,54.7796,427.0030
485,54.9115,427.0030
486,55.0434,427.0030
487,55.1753,427.0030
488,55.3073,427.0030
489,55.4392,427.0030
490,55.5711,427.0030
491,55.7030,427.0030
492,55.8349,427.0030
493,55.9668,427.0030
494,56.0988,427.0030
495,56.2307,427.0030
496,56.3626,427.0030
497,56.4945,427.0030
498,56.6264,427.0030
499,56.7583,427.0030
500,56.8903,427.0030
501,57.0222,427.0030
502,57.1541,427.0030
503,57.2860,427.0030
504,57.4179,427.0030
505,57.5498,427.0030
506,57.6818,427.0030
507,57.8137,427.0030
508,57.9456,427.0030
509,58.0775,427.0030
510,58.2094,427.0030
511,58.3413,427.0030
512,58.4733,427.0030
513,58.6052,427.0030
514,58.7371,427.0030
515,58.8690,427.0030
516,59.0009,427.0030
517,59.1328,427.0030
518,59.2648,427.0030
519,59.3967,427.0030
520,59.5286,427.0030
521,59.6605,427.0030
522,59.7924,427.0030
523,59.9243,427.0030
524,60.0563,427.0030
525,60.1882,427.0030
526,60.3201,427.0030
527,60.4520,427.0030
528,60.5839,427.0030
529,60.7158,427.0030
530,60.8478,427.0030
531,60.9797,427.0030
532,61.1116,427.0030
533,61.2435,427.0030
534,61.3754,427.0030
535,61.5073,427.0030
536,61.6393,427.0030
537,61.7712,427.0030
538,61.9031,427.0030
539,62.0350,427.0030
540,62.1669,427.0030
541,62.2988,427.0030
542,62.4308,427.0030
543,62.5627,427.0030
544,62.6946,427.0030
545,62.8265,427.0030
546,62.9584,427.0030
547,63.0903,427.0030
548,63.2223,427.0030
549,63.3542,427.0030
550,63.4861,427.0030
551,63.6180,427.0030
552,63.7499,427.0030
553,63.8818,427.0030
554,64.0138,427.0030
555,64.1457,427.0030
556,64.2776,427.0030
557,64.4095,427.0030
558,64.5414,427.0030
559,64.6733,427.0030
560,64.8053,427.0030
561,64.9372,427.0030
562,65.0691,427.0030
563,65.2010,427.0030
564,65.3329,427.0030
565,65.4648,427.0030
566,65.5968,427.0030
567,65.7287,427.0030
568,65.8606,427.0030
569,65.9925,427.0030
570,66.1244,427.0030
571,66.2563,427.0030
572,66.3883,427.0030
573,66.5202,427.0030
574,66.6521,427.0030
575,66.7840,427.0030
576,66.9158,427.0030
577,67.0475,427.0030
578,67.1793,427.0030
579,67.3111,427.0030
580,67.4429,427.0030
581,67.5746,427.0030
582,67.7064,427.0030
583,67.8382,427.0030
584,67.9700,427.0030
585,68.1017,427.0030
586,68.2335,427.0030
587,68.3653,427.0030
588,68.4971,427.0030
589,68.6288,427.0030
590,68.7606,427.0030
591,68.8924,427.0030
592,69.0242,427.0030
593,69.1559,427.0030
594,69.2877,427.0030
595,69.4195,427.0030
596,69.5513,427.0030
597,69.6830,427.0030
598,69.8148,427.0030
599,69.9466,427.0030
600,70.0784,427.0030
601,70.2101,427.0030
602,70.3419,427.0030
603,70.4737,427.0030
604,70.6055,427.0030
605,70.7372,427.0030
606,70.8690,427.0030
607,71.0008,427.0030
608,71.1325,427.0030
609,71.2643,427.0030
610,71.3961,427.0030
611,71.5279,427.0030
612,71.6596,427.0030
613,71.7914,427.0030
614,71.9232,427.0030
615,72.0550,427.0030
616,72.1867,427.0030
617,72.3185,427.0030
618,72.4503,427.0030
619,72.5821,427.0030
620,72.7138,427.0030
621,72.8456,427.0030
622,72.9774,427.0030
623,73.1092,427.0030
624,73.2409,427.0030
625,73.3727,427.0030
626,73.5045,427.0030
627,73.6363,427.0030
628,73.7680,427.0030
629,73.8998,427.0030
630,74.0316,427.0030
631,74.1634,427.0030
632,74.2951,427.0030
633,74.4269,427.0030
634,74.5587,427.0030
635,74.6905,427.0030
636,74.8222,427.0030
637,74.9540,427.0030
638,75.0858,427.0030
639,75.2175,427.0030
640,75.3493,427.0030
641,75.4811,427.0030
642,75.6129,427.0030
643,75.7446,427.0030
644,75.8764,427.0030
645,76.0082,427.0030
646,76.1400,427.0030
647,76.2717,427.0030
648,76.4035,427.0030
649,76.5353,427.0030
650,76.6671,427.0030
651,76.7988,427.0030
652,76.9306,427.0030
653,77.0624,427.0030
654,77.1942,427.0030
655,77.3259,427.0030
656,77.4577,427.0030
657,77.5895,427.0030
658,77.7213,427.0030
659,77.8530,427.0030
660,77.9848,427.0030
661,78.1166,427.0030
662,78.2484,427.0030
663,78.3801,427.0030
664,78.5119,427.0030
665,78.6437,427.0030
666,78.7755,427.0030
667,78.9072,427.0030
668,79.0390,427.0030
669,79.1708,427.0030
670,79.3025,427.0030
671,79.4343,427.0030
672,79.5661,427.0030
673,79.6979,427.0030
674,79.8296,427.0030
675,79.9614,427.0030
676,80.0932,427.0030
677,80.2250,427.0030
678,80.3567,427.0030
679,80.4885,427.0030
680,80.6203,427.0030
681,80.7521,427.0030
682,80.8838,427.0030
683,81.0156,427.0030
684,81.1474,427.0030
685,81.2792,427.0030
686,81.4109,427.0030
687,81.5427,427.0030
688,81.6745,427.0030
689,81.8063,427.0030
690,81.9380,427.0030
691,82.0698,427.0030
692,82.2016,427.0030
693,82.3334,427.0030
694,82.4651,427.0030
695,82.5969,427.0030
696,82.7287,427.0030
697,82.8605,427.0030
698,82.9922,427.0030
699,83.1240,427.0030
700,83.2506,427.0030
701,83.3773,427.0030
702,83.5039,427.0030
703,83.6306,427.0030
704,83.7572,427.0030
705,83.8838,427.0030
706,84.0105,427.0030
707,84.1371,427.0030
708,84.2638,427.0030
709,84.3904,427.0030
710,84.5170,427.0030
711,84.6437,427.0030
712,84.7703,427.0030
713,84.8970,427.0030
714,85.0236,427.0030
715,85.1502,427.0030
716,85.2769,427.0030
717,85.4035,427.0030
718,85.5302,427.0030
719,85.6568,427.0030
720,85.7834,427.0030
721,85.9101,427.0030
722,86.0367,427.0030
723,86.1634,427.0030
724,86.2900,427.0030
725,86.4166,427.0030
726,86.5433,427.0030
727,86.6699,427.0030
728,86.7966,427.0030
729,86.9232,427.0030
730,87.0498,427.0030
731,87.1765,427.0030
732,87.3031,427.0030
733,87.4298,427.0030
734,87.5564,427.0030
735,87.6830,427.0030
736,87.8097,427.0030
737,87.9363,427.0030
738,88.0630,427.0030
739,88.1896,427.0030
740,88.3162,427.0030
741,88.4429,427.0030
742,88.5695,427.0030
743,88.6962,427.0030
744,88.8228,427.0030
745,88.9494,427.0030
746,89.0761,427.0030
747,89.2027,427.0030
748,89.3294,427.0030
749,89.4560,427.0030
750,89.5826,427.0030
751,89.7093,427.0030
752,89.8359,427.0030
753,89.9626,427.0030
754,90.0892,427.0030
755,90.2158,427.0030
756,90.3425,427.0030
757,90.4691,427.0030
758,90.5958,427.0030
759,90.7224,427.0030
760,90.8490,427.0030
761,90.9757,427.0030
762,91.1023,427.0030
763,91.2290,427.0030
764,91.3556,427.0030
765,91.4822,427.0030
766,91.6089,427.0030
767,91.7355,427.0030
768,91.8622,427.0030
769,91.9888,427.0030
770,92.1154,427.0030
771,92.2421,427.0030
772,92.3687,427.0030
773,92.4954,427.0030
774,92.6220,427.0030
775,92.7486,427.0030
776,92.8753,427.0030
777,93.0019,427.0030
778,93.1286,427.0030
779,93.2552,427.0030
780,93.3818,427.0030
781,93.5085,427.0030
782,93.6351,427.0030
783,93.7618,427.0030
784,93.8884,427.0030
785,94.0150,427.0030
786,94.1417,427.0030
787,94.2683,427.0030
788,94.3950,427.0030
789,94.5216,427.0030
790,94.6482,427.0030
791,94.7749,427.0030
792,94.9015,427.0030
793,95.0282,427.0030
794,95.1548,427.0030
795,95.2814,427.0030
796,95.4081,427.0030
797,95.5347,427.0030
798,95.6614,427.0030
799,95.7880,427.0030
800,95.9146,427.0030
801,96.0413,427.0030
802,96.1679,427.0030
803,96.2946,427.0030
804,96.4212,427.0030
805,96.5478,427.0030
806,96.6745,427.0030
807,96.8011,427.0030
808,96.9278,427.0030
809,97.0544,427.0030
810,97.1810,427.0030
811,97.3077,427.0030
812,97.4343,427.0030
813,97.5610,427.0030
814,97.6876,427.0030
815,97.8142,427.0030
816,97.9409,427.0030
817,98.0675,427.0030
818,98.1942,427.0030
819,98.3208,427.0030
820,98.4474,427.0030
821,98.5741,427.0030
822,98.7007,427.0030
823,98.8274,427.0030
824,98.9540,427.0030
825,99.0663,427.0030
826,99.1787,427.0030
827,99.2910,427.0030
828,99.4034,427.0030
829,99.5157,427.0030
830,99.6280,427.0030
831,99.7404,427.0030
832,99.8527,427.0030
833,99.9651,427.0030
834,100.0774,427.0030
835,100.1897,427.0030
836,100.3021,427.0030
837,100.4144,427.0030
838,100.5268,427.0030
839,100.6391,427.0030
840,100.7514,427.0030
841,100.8638,427.0030
842,100.9761,427.0030
843,101.0885,427.0030
844,101.2008,427.0030
845,101.3131,427.0030
846,101.4255,427.0030
847,101.5378,427.0030
848,101.6502,427.0030
849,101.7625,427.0030
850,101.8748,427.0030
851,101.9872,427.0030
852,102.0995,427.0030
853,102.2119,427.0030
854,102.3242,427.0030
855,102.4365,427.0030
856,102.5489,427.0030
857,102.6612,427.0030
858,102.7736,427.0030
859,102.8859,427.0030
860,102.9982,427.0030
861,103.1106,427.0030
862,103.2229,427.0030
863,103.3353,427.0030
864,103.4476,427.0030
865,103.5599,427.0030
866,103.6723,427.0030
867,103.7846,427.0030
868,103.8970,427.0030
869,104.0093,427.0030
870,104.1216,427.0030
871,104.2340,427.0030
872,104.3463,427.0030
873,104.4587,427.0030
874,104.5710,427.0030
875,104.6833,427.0030
876,104.7957,427.0030
877,104.9080,427.0030
878,105.0204,427.0030
879,105.1327,427.0030
880,105.2450,427.0030
881,105.3574,427.0030
882,105.4697,427.0030
883,105.5821,427.0030
884,105.6944,427.0030
885,105.8067,427.0030
886,105.9191,427.0030
887,106.0314,427.0030
888,106.1438,427.0030
889,106.2561,427.0030
890,106.3684,427.0030
891,106.4808,427.0030
892,106.5931,427.0030
893,106.7055,427.0030
894,106.8178,427.0030
895,106.9301,427.0030
896,107.0425,427.0030
897,107.1548,427.0030
898,107.2672,427.0030
899,107.3795,427.0030
900,107.4918,427.0030
901,107.6042,427.0030
902,107.7165,427.0030
903,107.8289,427.0030
904,107.9412,427.0030
905,108.0535,427.0030
906,108.1659,427.0030
907,108.2782,427.0030
908,108.3906,427.0030
909,108.5029,427.0030
910,108.6152,427.0030
911,108.7276,427.0030
912,108.8399,427.0030
913,108.9523,427.0030
914,109.0646,427.0030
915,109.1769,427.0030
916,109.2893,427.0030
917,109.4016,427.0030
918,109.5140,427.0030
919,109.6263,427.0030
920,109.7386,427.0030
921,109.8510,427.0030
922,109.9633,427.0030
923,110.0757,427.0030
924,110.1880,427.0030
925,110.3003,427.0030
926,110.4127,427.0030
927,110.5250,427.0030
928,110.6374,427.0030
929,110.7497,427.0030
930,110.8620,427.0030
931,110.9744,427.0030
932,111.0867,427.0030
933,111.1991,427.0030
934,111.3114,427.0030
935,111.4237,427.0030
936,111.5361,427.0030
937,111.6484,427.0030
938,111.7608,427.0030
939,111.8731,427.0030
940,111.9854,427.0030
941,112.0978,427.0030
942,112.2101,427.0030
943,112.3225,427.0030
944,112.4348,427.0030
945,112.5471,427.0030
946,112.6595,427.0030
947,112.7718,427.0030
948,112.8842,427.0030
949,112.9965,427.0030
950,113.1088,427.0030
951,113.2212,427.0030
952,113.3335,427.0030
953,113.4459,427.0030
954,113.5582,427.0030
955,113.6705,427.0030
956,113.7829,427.0030
957,113.8952,427.0030
958,114.0076,427.0030
959,114.1199,427.0030
960,114.2322,427.0030
961,114.3446,427.0030
962,114.4569,427.0030
963,114.5693,427.0030
964,114.6816,427.0030
965,114.7939,427.0030
966,114.9063,427.0030
967,115.0186,427.0030
968,115.1310,427.0030
969,115.2433,427.0030
970,115.3556,427.0030
971,115.4680,427.0030
972,115.5803,427.0030
973,115.6927,427.0030
974,115.8050,427.0030
975,115.9232,427.0030
976,116.0414,427.0030
977,116.1596,427.0030
978,116.2778,427.0030
979,116.3960,427.0030
980,116.5142,427.0030
981,116.6324,427.0030
982,116.7506,427.0030
983,116.8688,427.0030
984,116.9870,427.0030
985,117.1052,427.0030
986,117.2234,427.0030
987,117.3416,427.0030
988,117.4599,427.0030
989,117.5781,427.0030
990,117.6963,427.0030
991,117.8145,427.0030
992,117.9327,427.0030
993,118.0509,427.0030
994,118.1691,427.0030
995,118.2873,427.0030
996,118.4055,427.0030
997,118.5237,427.0030
998,118.6419,427.0030
999,118.7601,427.0030
1000,118.8783,427.0030
1001,118.9965,427.0030
1002,119.1147,427.0030
1003,119.2329,427.0030
1004,119.3511,427.0030
1005,119.4693,427.0030
1006,119.5875,427.0030
1007,119.7057,427.0030
1008,119.8239,427.0030
1009,119.9421,427.0030
1010,120.0603,427.0030
1011,120.1785,427.0030
1012,120.2967,427.0030
1013,120.4149,427.0030
1014,120.5331,427.0030
1015,120.6514,427.0030
1016,120.7696,427.0030
1017,120.8878,427.0030
1018,121.0060,427.0030
1019,121.1242,427.0030
1020,121.2424,427.0030
1021,121.3606,427.0030
1022,121.4788,427.0030
1023,121.5970,427.0030
1024,121.7152,427.0030
1025,121.8334,427.0030
1026,121.9516,427.0030
1027,122.0698,427.0030
1028,122.1880,427.0030
1029,122.3062,427.0030
1030,122.4244,427.0030
1031,122.5426,427.0030
1032,122.6608,427.0030
1033,122.7790,427.0030
1034,122.8972,427.0030
1035,123.0154,427.0030
1036,123.1336,427.0030
1037,123.2518,427.0030
1038,123.3700,427.0030
1039,123.4882,427.0030
1040,123.6064,427.0030
1041,123.7246,427.0030
1042,123.8429,427.0030
1043,123.9611,427.0030
1044,124.0793,427.0030
1045,124.1975,427.0030
1046,124.3157,427.0030
1047,124.4339,427.0030
1048,124.5521,427.0030
1049,124.6703,427.0030
1050,124.7885,427.0030
1051,124.9067,427.0030
1052,125.0249,427.0030
1053,125.1431,427.0030
1054,125.2613,427.0030
1055,125.3795,427.0030
1056,125.4977,427.0030
1057,125.6159,427.0030
1058,125.7341,427.0030
1059,125.8523,427.0030
1060,125.9705,427.0030
1061,126.0887,427.0030
1062,126.2069,427.0030
1063,126.3251,427.0030
1064,126.4433,427.0030
1065,126.5615,427.0030
1066,126.6797,427.0030
1067,126.7979,427.0030
1068,126.9161,427.0030
1069,127.0344,427.0030
1070,127.1526,427.0030
1071,127.2708,427.0030
1072,127.3890,427.0030
1073,127.5072,427.0030
1074,127.6254,427.0030
1075,127.7436,427.0030
1076,127.8618,427.0030
1077,127.9800,427.0030
1078,128.0982,427.0030
1079,128.2164,427.0030
1080,128.3346,427.0030
1081,128.4528,427.0030
1082,128.5710,427.0030
1083,128.6892,427.0030
1084,128.8074,427.0030
1085,128.9256,427.0030
1086,129.0438,427.0030
1087,129.1620,427.0030
1088,129.2802,427.0030
1089,129.3984,427.0030
1090,129.5166,427.0030
1091,129.6348,427.0030
1092,129.7530,427.0030
1093,129.8712,427.0030
1094,129.9894,427.0030
1095,130.1076,427.0030
1096,130.2259,427.0030
1097,130.3441,427.0030
1098,130.4623,427.0030
1099,130.5805,427.0030
1100,130.6987,427.0030
1101,130.8169,427.0030
1102,130.9351,427.0030
1103,131.0533,427.0030
1104,131.1715,427.0030
1105,131.2897,427.0030
1106,131.4079,427.0030
1107,131.5261,427.0030
1108,131.6443,427.0030
1109,131.7625,427.0030
1110,131.8807,427.0030
1111,131.9989,427.0030
1112,132.1171,427.0030
1113,132.2353,427.0030
1114,132.3535,427.0030
1115,132.4717,427.0030
1116,132.5899,427.0030
1117,132.7081,427.0030
1118,132.8263,427.0030
1119,132.9445,427.0030
1120,133.0627,427.0030
1121,133.1809,427.0030
1122,133.2991,427.0030
1123,133.4174,427.0030
1124,133.5356,427.0030
1125,133.6538,427.0030
1126,133.7720,427.0030
1127,133.8902,427.0030
1128,134.0084,427.0030
1129,134.1266,427.0030
1130,134.2448,427.0030
1131,134.3630,427.0030
1132,134.4812,427.0030
1133,134.5994,427.0030
1134,134.7176,427.0030
1135,134.8358,427.0030
1136,134.9540,427.0030
1137,135.0944,427.0030
1138,135.2349,427.0030
1139,135.3753,427.0030
1140,135.5157,427.0030
1141,135.6561,427.0030
1142,135.7966,427.0030
1143,135.9370,427.0030
1144,136.0774,427.0030
1145,136.2178,427.0030
1146,136.3583,427.0030
1147,136.4987,427.0030
1148,136.6391,427.0030
1149,136.7795,427.0030
1150,136.9200,427.0030
1151,137.0604,427.0030
1152,137.2008,427.0030
